sweep_id,benchmark,metric_name,left_decoder_label,right_decoder_label,num_examples,mean_score_delta,median_score_delta,win_rate,tie_rate,loss_rate
,truthfulqa,mc2,pure_greedy,oracle_token_switch,50,0.0044123562414156645,2.01891341977678e-08,0.62,0.0,0.38
,truthfulqa,mc2,pure_greedy,pure_argmax_switchv2,50,0.006188824052862902,9.143458426960071e-12,0.6,0.02,0.38
,truthfulqa,mc3,fanda,dola,50,0.078,0.0,0.22,0.7,0.08
,truthfulqa,mc3,fanda,oracle_token_switch,50,0.051333333333333335,0.0,0.2,0.72,0.08
,truthfulqa,mc3,fanda,pure_argmax_switchv2,50,0.03333333333333333,0.0,0.1,0.9,0.0
,truthfulqa,mc3,fanda,pure_greedy,50,0.044000000000000004,0.0,0.2,0.72,0.08
,truthfulqa,mc3,dola,fanda,50,-0.078,0.0,0.08,0.7,0.22
,truthfulqa,mc3,dola,oracle_token_switch,50,-0.02666666666666666,0.0,0.14,0.68,0.18
,truthfulqa,mc3,dola,pure_argmax_switchv2,50,-0.04466666666666667,0.0,0.14,0.66,0.2
,truthfulqa,mc3,dola,pure_greedy,50,-0.034,0.0,0.14,0.68,0.18
,truthfulqa,mc3,oracle_token_switch,fanda,50,-0.051333333333333335,0.0,0.08,0.72,0.2
,truthfulqa,mc3,oracle_token_switch,dola,50,0.02666666666666666,0.0,0.18,0.68,0.14
,truthfulqa,mc3,oracle_token_switch,pure_argmax_switchv2,50,-0.018000000000000002,0.0,0.12,0.72,0.16
,truthfulqa,mc3,oracle_token_switch,pure_greedy,50,-0.007333333333333334,0.0,0.08,0.86,0.06
,truthfulqa,mc3,pure_argmax_switchv2,fanda,50,-0.03333333333333333,0.0,0.0,0.9,0.1
,truthfulqa,mc3,pure_argmax_switchv2,dola,50,0.04466666666666667,0.0,0.2,0.66,0.14
,truthfulqa,mc3,pure_argmax_switchv2,oracle_token_switch,50,0.018000000000000002,0.0,0.16,0.72,0.12
,truthfulqa,mc3,pure_argmax_switchv2,pure_greedy,50,0.010666666666666666,0.0,0.16,0.72,0.12
,truthfulqa,mc3,pure_greedy,fanda,50,-0.044000000000000004,0.0,0.08,0.72,0.2
,truthfulqa,mc3,pure_greedy,dola,50,0.034,0.0,0.18,0.68,0.14
,truthfulqa,mc3,pure_greedy,oracle_token_switch,50,0.007333333333333334,0.0,0.06,0.86,0.08
,truthfulqa,mc3,pure_greedy,pure_argmax_switchv2,50,-0.010666666666666666,0.0,0.12,0.72,0.16
